Name,Area: posneg_MZ25_36_25230101131_1.raw (F1),Area: posneg_MZ25_36_25230101131_2.raw (F2),Area: posneg_MZ25_36_25230104334_1.raw (F3),Area: posneg_MZ25_36_25230104334_2.raw (F4),Area: posneg_MZ25_36_25230977231_1.raw (F5),Area: posneg_MZ25_36_25230977231_2.raw (F6),Area: posneg_MZ25_36_25231053631_1.raw (F7),Area: posneg_MZ25_36_25231053631_2.raw (F8),Area: posneg_MZ25_36_25231493132_1.raw (F9),Area: posneg_MZ25_36_25231493132_2.raw (F10),Area: posneg_MZ25_36_25231779233_1.raw (F11),Area: posneg_MZ25_36_25231779233_2.raw (F12),Area: posneg_MZ25_36_25240047631_1.raw (F13),Area: posneg_MZ25_36_25240047631_2.raw (F14),Area: posneg_MZ25_36_25241550131_1.raw (F15),Area: posneg_MZ25_36_25241550131_2.raw (F16),Area: posneg_MZ25_36_25241552631_1.raw (F17),Area: posneg_MZ25_36_25241552631_2.raw (F18),Area: posneg_MZ25_36_25241554131_1.raw (F19),Area: posneg_MZ25_36_25241554131_2.raw (F20),Area: posneg_MZ25_36_25241560631_1.raw (F21),Area: posneg_MZ25_36_25241560631_2.raw (F22),Area: posneg_MZ25_36_25250093831_1.raw (F23),Area: posneg_MZ25_36_25250093831_2.raw (F24),Area: posneg_MZ25_36_25250108136_1.raw (F25),Area: posneg_MZ25_36_25250108136_2.raw (F26),Area: posneg_MZ25_36_25250975931_1.raw (F27),Area: posneg_MZ25_36_25250975931_2.raw (F28),Area: posneg_MZ25_36_25251285334_1.raw (F29),Area: posneg_MZ25_36_25251285334_2.raw (F30),Area: posneg_MZ25_36_25251386131_1.raw (F31),Area: posneg_MZ25_36_25251386131_2.raw (F32),Area: posneg_MZ25_36_25251400831_1.raw (F33),Area: posneg_MZ25_36_25251400831_2.raw (F34),Area: posneg_MZ25_36_25251700131_1.raw (F35),Area: posneg_MZ25_36_25251700131_2.raw (F36),Area: posneg_MZ25_36_25251906231_1.raw (F37),Area: posneg_MZ25_36_25251906231_2.raw (F38),Area: posneg_MZ25_36_25252083431_1.raw (F39),Area: posneg_MZ25_36_25252083431_2.raw (F40),Area: posneg_MZ25_36_25260053133_1.raw (F41),Area: posneg_MZ25_36_25260053133_2.raw (F42),Area: posneg_MZ25_36_25260285242_1.raw (F43),Area: posneg_MZ25_36_25260285242_2.raw (F44),Area: posneg_MZ25_36_25261136032_1.raw (F45),Area: posneg_MZ25_36_25261136032_2.raw (F46),Area: posneg_MZ25_36_25261211132_1.raw (F47),Area: posneg_MZ25_36_25261211132_2.raw (F48),Area: posneg_MZ25_36_25261284831_1.raw (F49),Area: posneg_MZ25_36_25261284831_2.raw (F50),Area: posneg_MZ25_36_25261810039_1.raw (F51),Area: posneg_MZ25_36_25261810039_2.raw (F52),Area: posneg_MZ25_36_25270020731_1.raw (F53),Area: posneg_MZ25_36_25270020731_2.raw (F54),Area: posneg_MZ25_36_25270595638_1.raw (F55),Area: posneg_MZ25_36_25270595638_2.raw (F56),Area: posneg_MZ25_36_25270693831_1.raw (F57),Area: posneg_MZ25_36_25270693831_2.raw (F58),Area: posneg_MZ25_36_25270803931_1.raw (F59),Area: posneg_MZ25_36_25270803931_2.raw (F60),Area: posneg_MZ25_36_25270968333_1.raw (F61),Area: posneg_MZ25_36_25270968333_2.raw (F62),Area: posneg_MZ25_36_25271191931_1.raw (F63),Area: posneg_MZ25_36_25271191931_2.raw (F64),Area: posneg_MZ25_36_25280384031_1.raw (F65),Area: posneg_MZ25_36_25280384031_2.raw (F66),Area: posneg_MZ25_36_25280538631_1.raw (F67),Area: posneg_MZ25_36_25280538631_2.raw (F68),Area: posneg_MZ25_36_25280599031_1.raw (F69),Area: posneg_MZ25_36_25280599031_2.raw (F70),Area: posneg_MZ25_36_25280740431_1.raw (F71),Area: posneg_MZ25_36_25280740431_2.raw (F72),Area: posneg_MZ25_36_25281070133_1.raw (F73),Area: posneg_MZ25_36_25281070133_2.raw (F74),Area: posneg_MZ25_36_25281097731_1.raw (F75),Area: posneg_MZ25_36_25281097731_2.raw (F76),Area: posneg_MZ25_36_25281885731_1.raw (F77),Area: posneg_MZ25_36_25281885731_2.raw (F78),Area: posneg_MZ25_36_25371469831_1.raw (F79),Area: posneg_MZ25_36_25371469831_2.raw (F80),Area: posneg_MZ25_36_25371523931_1.raw (F81),Area: posneg_MZ25_36_25371523931_2.raw (F82),Area: posneg_MZ25_36_25371729131_1.raw (F83),Area: posneg_MZ25_36_25371729131_2.raw (F84),Area: posneg_MZ25_36_25371767632_1.raw (F85),Area: posneg_MZ25_36_25371767632_2.raw (F86),Area: posneg_MZ25_36_25380127633_1.raw (F87),Area: posneg_MZ25_36_25380127633_2.raw (F88),Area: posneg_MZ25_36_blanco_1.raw (F89),Area: posneg_MZ25_36_blanco_2.raw (F90),Area: posneg_MZ25_36_expQC_1.raw (F91),Area: posneg_MZ25_36_expQC_2.raw (F92),Area: posneg_MZ25_36_expQC_3.raw (F93),Area: posneg_MZ25_36_expQC_4.raw (F94),Area: posneg_MZ25_36_expQC_5.raw (F95),Area: posneg_MZ25_36_expQC_6.raw (F96),Area: posneg_MZ25_36_expQC_7.raw (F97),Area: posneg_MZ25_36_expQC_8.raw (F98),Area: posneg_MZ25_36_expQC_9.raw (F99)
4-phenolsulfonic acid,154809405.582044,159937454.076061,40258972.864163,41226692.5445829,9857988.53845054,9570784.48894078,8349230.18444256,8141097.24885727,13415670.0901211,13703937.5886376,34837603.087446,32649589.815287,38691951.688636,34858310.2690923,26207531.7932821,27508780.2586895,75678773.6539038,78143299.6900159,4045088.27342279,4209636.63431236,18067253.9026786,17738155.3410843,48883256.0624262,47632955.1290608,37145869.6607719,39042742.6396655,55653442.2345312,57045522.1392561,34808915.0077825,33980959.9526076,34197486.9430814,34632644.8520009,11224808.0024083,11584611.3886226,27765287.1889578,28836020.9555421,29987489.8877308,30007758.0591101,92954558.2466834,93455736.2390356,68917167.7594466,70899140.0478889,14046874.2897665,13735378.1023074,36181111.7553532,36770178.2112639,29133171.7527116,26073913.1117417,86743394.8234359,91403173.7418538,7838818.2188744,7259242.12150323,9296060.40627276,9828860.43386536,30920629.02293,30987203.9060912,158250215.512118,145230298.301292,2767823.68183128,2627173.55211778,112737197.576525,102146322.040116,25208384.5840562,24708114.079068,64433099.8593685,64744345.5530858,308573306.347502,313318485.047074,31341273.7576041,28841876.6255338,33072434.8307277,34723789.7801008,26786250.7044292,24630719.8083717,28664006.0683818,28289183.8866977,9164993.31884141,8648829.76361462,38085512.3215908,38714876.8541118,24704580.247834,25064761.7279449,5961948.06175755,5812386.24603924,23448460.3126868,23247216.414568,76422534.9823637,75519713.9610756,15370.5418827472,5533.83098604266,47672464.3380469,50285657.7650883,50895476.9994225,49579393.8105379,51261105.3264004,50292431.8456484,53483686.8206323,52039878.8798601,51865978.4437468
"N-(2-Isopropylphenyl)-2-[(4-oxo-6-propyl-1,4,5,6,7,8-hexahydropyrido[4,3-d]pyrimidin-2-yl)sulfanyl]acetamide",542763.737154452,570882.08301449,312077.928554339,341618.225005911,738028.976666557,761718.921368436,130526561.132705,133024593.42389,26259.1217810045,21023.7091074728,93413.4906110518,122121.718000177,369529.981646422,330848.788027051,337361.460571442,330392.517386484,222885.501612063,287173.93170433,232290.806265295,102078.715272298,415180.060882167,478867.030486891,137686.30787837,157688.921021735,1050003.03395335,1005805.79791843,358065.252133598,343436.948822177,233980.297208633,222377.83780551,46387.834073785,40864.6348617011,42738.3532281874,62464.2516630235,115000.439553996,129158.407440399,103505.695719566,49104.4975202743,218474192.732769,208451312.790592,988826.40119817,844167.77231637,144858.390379829,134666.92796603,43383.3471459538,218932.310399981,168091.765078068,292389.217017585,279946.755890442,271401.986746493,96751.9416832607,85621.0793476965,954933.553588458,832962.775711275,98245.0912865374,36055.6094908707,563532.131560938,509542.873287516,2562099.0448601,2645450.433598,231830.126600716,174722.991449217,53895.432154548,96455.1179660948,690339.989862279,634682.885251249,443144.745117239,392661.736702178,327861.25954775,280479.257666103,667980.184249616,634663.625294185,107404.5255058,120007.496217936,51333.5163340857,372251.822118113,307942.423912321,647974.664860952,247752.222847203,257478.499621908,17361.4971257433,23218.8718770389,274091792.882215,265754066.848851,2387374.09474988,2056962.78094648,314811.095450751,298198.21208636,15557.5900328093,15355.6888683802,8394220.2935772,8572085.12275605,8626022.47900928,8681140.91114495,8729495.11668348,8646354.38577592,9018887.12480674,8744558.91527755,9253727.09911084
"N-{[(2S,3S)-3-(Benzylcarbamoyl)-2-oxiranyl]carbonyl}-L-isoleucyl-L-proline",18988.0522483352,26042.8977453281,140874.616277862,89162.4190377716,515166.210173295,19020.2519153593,369143.811914617,45879796.0615312,26618.4865274726,80398.4938653728,28605.8006871374,34500.9432594774,1162989.65868682,1104596.03879948,75464.6777286602,52487.9725908992,33758.7060907453,68569.4683565761,173615.501574777,48258.7736176985,104897.765608246,27604.5016400865,73358.3971835739,21654.8022212388,26428.4013820527,38157.3173682393,80036.1856554856,92453.041533432,87270.0572710979,374486.443493671,33155.3327794755,40997.2761362173,27906.076473431,37630.8813254069,77427.0025524897,57886.4799066551,68099.4274791116,85702.486679261,127271783.82671,120505886.606769,18499.1185961767,255645.898674978,35285.8387235592,13339.816886839,12511.2218673902,267238.840936288,15564.5439442123,12711.7231199941,22416.9154479316,24985.4877068923,15229.5483265443,71423.4233318358,38240.6135083349,20227.7155346559,12604.0258635367,23295.5209776112,13505.3510270126,47953.9077600493,27447.7433593579,106194.999664587,12893.4949349238,12662.6254720581,11461.7635551678,12176.4760545959,348636.172785567,338465.801786624,35921.957012069,47315.0671868553,145959.768692163,19091.4610075486,18415.0699406993,28189.508231155,15822.0972348934,22798.436496984,14815.2963047412,13786.9222338738,2176688.91253164,1701066.71582733,18284.5704696932,29530.83823614,67422.4541601483,37579.7164524905,265818.927466709,42185501.2299191,40482.0699357287,66816.486395802,115297.697877853,102749.488327394,11029.1383701414,32327.2829440877,31625.6727593501,2915236.00956288,28314.7582277295,57354.9567185221,25539.6142581256,33812.8403644937,2992531.30141956,2735072.19455919,26201.6086798355
Butyrylcarnitine.HMDB0002013,4977890.11928639,4993371.15288837,12490978.9416813,12430184.1222696,6039379.80578493,5881004.60918751,4011962.06127455,4013842.8521513,3378250.00894132,3677752.70850169,4858238.71748398,4873152.74036857,7974956.54548243,7750891.54304246,3836180.13944713,3507053.87203821,3541416.60656191,3790356.46735291,4665985.236112,4620345.06030089,4514023.14211084,4645151.43541887,5072427.65656411,4967402.34579233,3461917.19656826,3848615.95971426,4760908.20631803,4667798.40565151,4231951.65333913,4069831.04475728,2854752.39791821,2780352.94438479,2176909.142662,2126989.80027203,5069364.21677076,4796072.1523746,5449045.19581003,5378637.53178278,3230009.38519559,3156468.09057675,5604115.13143129,5257403.657477,4712535.33986218,4402465.82809735,1554155.08498807,1426377.61558373,5557623.15368955,5462415.65763398,2457622.99061459,2588073.5320814,4060476.43884927,3989923.18295327,4008436.94056276,3986131.38957702,20014365.8632947,20266693.1550994,12656791.7700584,12518119.9300509,9219455.9507895,8694430.66985381,2746669.46312522,2746618.32017995,4590333.20534989,4494821.26720263,4116338.10214318,4102080.46180636,6834415.66110785,6887178.44400156,4017890.26489166,3814123.49658546,2874793.30532053,2698679.47205704,5508695.2485313,5460320.54407479,2432415.64864213,2545936.53624497,26663148.120956,25393591.2373283,6894786.28992867,6809155.25087291,3619867.92201005,3534186.66942233,5133832.27816358,5063060.11511855,6437059.14402532,6588540.46376315,5682459.85188534,5879256.62338712,12338.9290921807,14376.7058231436,38409363.0681763,37967853.1724579,38683185.85292,38754481.4108274,38107771.5874817,38422603.101521,37793261.9191018,39095002.2615044,38127221.7919918
"2,3-Dihydroxypropyl stearate",249146.998570101,231407.894237658,1461385.4633653,248547.105049202,529178.40651199,651332.827113339,278632.659140042,468381.973387621,202296.73243628,239521.390026649,250896.839310647,246504.02831983,249772.324405774,190625.971787806,259127.415467688,374945.503646411,262635.214801219,1013819.31911659,316513.600303993,280795.727660427,669581.054818519,244297.302138546,246196.882454418,187807.631870286,236839.684017001,253195.863761168,308018.092797001,251720.402870067,276762.235588887,284993.789759276,2092158.94748647,265084.846776598,946490.715771428,858139.042373764,253369.13265684,251128.590637268,2365239.43988259,2458898.92761891,312428.929918109,518539.356590442,532467.936078217,193167.933406714,201480.146264548,266374.36550943,286138.582369527,292780.400725527,261779.633337213,180542.017181748,284778.774648382,245672.274087575,278577.891159803,239641.503643056,339955.244511544,294869.707774782,2115556.19584948,212107.237166782,777189.717311631,282792.269553747,270451.011064204,230462.209014716,197097.854812672,223007.775572792,180587.655433665,933904.340097502,544481.403369212,592997.940039431,268166.273584542,285909.452234482,270385.363719513,279955.576159814,229976.089806097,227090.337995693,287876.878261816,397305.782452809,280094.285230287,280110.779602337,291277.483470781,962564.941790325,239526.569686963,246972.517263116,1323801.77191111,195339.451914539,250772.130574868,235438.379113971,288574.542486028,263577.060490378,225368.576858604,247329.89490092,176694.228648036,247108.505488933,339466.668811062,162930.835226496,199920.113606975,237428.623363999,253217.836328278,230220.918876481,245458.200676323,258728.142570955,252838.44736563
HO-dPEG8-OH,3301617.72655803,4740291.98449592,3579169.04801802,3383649.35767444,3378057.6997543,2689664.56567574,2712626.02868958,2747433.31088369,3583705.4740811,3541398.55596526,3868745.11266877,5440898.07940219,3648402.61225732,2626474.99999574,2562789.35456234,2549212.93277712,2339486.82756912,2224994.84132679,2844927.24207942,3151796.98608412,2533203.76911767,2493101.65832674,2368171.15390535,2625673.04923354,2319437.95354464,2593742.2773721,2737739.51855308,45518.0236083112,2562642.34454897,2335924.71009251,4929669.60911364,5175560.66547034,2923416.30492508,2778001.28412138,2885977.28940822,2764454.29414024,2356217.6582663,2357116.98480345,2396431.20666338,2560485.96238892,2583476.27185178,2963239.68109375,3704314.78363286,2715753.03123173,2748885.43569301,2650853.62722498,2860269.88565418,3416318.1303558,2717234.72979735,2402458.93683427,2496937.1610661,2599021.06028035,2333957.93704678,2411597.83548342,3277092.19378123,2512935.66559541,3980453.97689282,3150746.6069819,2834242.36473834,3236349.18598904,2787616.50494441,3116264.86624413,3087898.03965268,3073230.98380262,3122756.06884243,2993426.04654096,2809589.37308339,2464405.09243271,3392159.21660548,3357306.22441532,2723507.4261555,2406860.02744593,2353216.78414313,2332161.90456456,2374686.81763434,2419552.92072402,9164237.69782272,8963544.86724307,6893355.23759952,7189517.51833747,10252054.3254957,10287293.8288802,15345079.6095428,16295439.00197,11851355.4491906,12237248.3312724,7359013.06750549,7191433.69659036,2485145.93602642,1514722.87631656,4866898.14250905,4416732.1139674,4273236.60758789,4288669.52151534,4294542.15840429,4287571.96736147,4344867.54366014,4373993.38649443,4221979.18871049
Glutamylphenylalanine.HMDB0029156,747807.253066275,797749.067283133,417564.280981947,461225.917615421,560958.329943228,421128.498760351,1231857.89182921,1202075.29906048,789587.894543396,912398.68725754,438058.848846583,472169.063148003,883414.545738457,820259.717543468,812384.332118087,840516.997009313,978107.642213617,1059915.72249504,512256.809610243,549846.096987311,993527.563821594,1194153.01159493,634864.915183374,516395.268734948,466430.456646422,627689.867602127,682386.237041753,695546.710255981,435042.990120893,423796.640483594,676334.389942767,672317.831949939,618271.926506466,620785.049162382,624061.021063387,627153.091074294,592110.048673631,546337.693564396,1735164.20017515,1522976.24081306,698786.085119701,661138.798763794,13636683.1387865,12703408.3612472,533486.545962282,524360.981840394,710537.852997284,650069.461915577,864318.662107604,855336.0604485,424285.552361011,448590.289799514,451585.435719553,501019.105272348,1397843.06772766,1327352.6822281,1213260.23234656,1173514.90638627,600095.254093097,549828.583616346,621371.215130631,565997.643561968,416797.928856404,408485.288682749,555427.495983009,526444.779857221,578401.394776392,568506.313127786,604710.157663651,612145.303112686,619340.9895285,577970.968290409,478834.875249567,460715.73026821,563139.073529003,604971.839937526,654407.289069377,596660.909908461,506414.1098221,470650.715348417,561022.475807374,503464.531686975,1056034.63194622,1037528.50580494,433504.105435795,432048.482550454,519241.363646432,682184.419560073,34869.712624991,16161.9830068617,28315916.8318868,29333203.2913963,31349829.8242189,30997290.7824947,31611908.4907809,32798810.2340676,33133435.7252246,33634052.7775474,33055737.4802594
Decylamine oxide,15409088.9252977,17648080.0300142,10206429.2740786,10298434.715952,15156312.5653041,14969606.8432366,3005438.90121144,3078567.52928948,1906617.94804856,2631559.67900256,2118543.19748101,2177171.99520095,2673368.9885228,2564340.75775872,8928241.68944608,8472998.37681317,2573065.28263444,2829256.32879461,4242724.3608691,3940852.64106723,2277309.10815228,2462423.25546817,2999139.87303256,3161230.94066975,14083020.9807608,14481384.581135,3363731.65599003,2708707.14970302,4359882.4172227,4015796.27529126,4172357.81415009,3336476.85727309,2605547.34325047,2544009.77294199,3915854.44210551,3870619.39728239,3040948.74720422,2931177.48964979,2527177.63854594,2617846.97089014,2688533.14135682,3894635.05441028,2159638.79683746,2218915.35556965,2061980.58122711,1937819.13030306,3119769.55866091,2750746.29540662,3467867.42976924,3913947.16801938,8805779.07138799,9797785.8075861,18983722.950806,18506091.907635,3561830.23929034,3135660.59033614,9527345.28753538,8758606.14705994,11811653.1492133,12108631.5171732,17522461.0205629,25216703.7729839,16945677.7351723,15640344.1883594,5835616.48232901,5633890.48107305,12663779.8819331,13715650.1996708,8817881.83599606,8984269.99775738,2613783.51316822,2581873.57955261,11796923.2644505,9701092.06976926,3652564.97348701,1504349.31862641,1687173.5534537,1684114.72929067,1819428.04916537,2031397.78153208,1488903.67291068,1507530.8789056,1812314.62581604,2062864.90031538,2653601.65110562,2540932.21412616,2824435.76984991,3285364.19310221,1543206.89117313,1387079.07006288,5418383.42163224,5086026.4784739,5290061.71712561,5213110.59773361,5224221.74172553,5220249.90725874,5264979.71042684,5043668.8700715,4962700.69736447
Butyrylcarnitine.HMDB0002013,4166061.59629679,4088263.13706904,6947098.20948696,7066449.56685604,1383259.78529144,1442275.46837717,1541900.65568215,1590517.84018882,4858958.15433558,5353307.55969904,4014930.09607344,3939993.55136678,2602152.74838941,2524456.93675126,2935389.00257142,2833852.60220335,4000813.27829033,4141860.2224237,3379958.49038544,3397440.92402906,1427570.92322334,1494207.31815332,2730367.10963667,2582783.91922881,4509002.28849336,4788011.14409296,2606559.82672627,2573746.33338907,7108411.53685381,7040127.88374048,4428036.37358092,4609396.33338515,5034470.62114399,5061897.7030077,4649377.64681369,4431833.84265406,6094178.59329399,5948781.19173402,1640908.68914821,1543410.0956309,2066712.81833239,1990150.58779825,2406570.54589534,2242242.91165346,5356796.66940344,5231361.02912081,7874796.28679098,7640951.45392701,2003780.13697053,2019234.37266954,757006.551918186,707523.125346628,1261805.53100792,1238608.5418842,16754893.1165336,17131721.0267266,41107053.0977098,40349295.3401012,2541059.42843299,2306993.41286522,10453027.3681172,10261379.9235618,9336123.91916094,8990552.47864091,3265425.95569621,3403993.31185195,6307895.54890835,6416421.36452197,6709270.29351824,6537693.20862733,2843891.88969234,2725807.54959037,5434644.24315598,5463850.61192463,6199038.34174463,6575101.41438396,10762533.0014489,10554999.0596639,7692612.54102715,7175576.8145641,8366261.00070457,8068026.3789217,5993272.11922009,6239088.48842416,8181778.19510002,8436410.56805425,2129193.72331633,2186402.89971065,13727.1412818752,12822.2115449622,36625081.6913042,34935508.2128632,36139570.8980792,35198448.5758024,35811095.0165005,34995463.3715654,35537367.9400279,36210894.1911021,34978683.3566036
Lamotrigine.HMDB0014695,75848.1588542104,19093.7925861243,22038.4756537596,18156.8775091133,80602.7411886297,56516.1414870122,22387.1915410105,22235.2195792602,22919.9369634049,22955.7156565218,14104.6448958667,18495.3976643094,19011.4147801048,22558.1479920443,25092.4852794253,20861.9529173747,34759.7147203028,21304.7760622855,23492.5784199589,14487.0956867799,22279.8279787139,19596.7417290992,14426.2536623479,21374.1015306772,13612.8956654242,15215.2910071429,113212.825890171,22971.3064660884,24119.4255948549,44981.3142536747,18682.5039695958,14685.7207991341,23464.4011865835,23555.0523676284,14747.0394926382,13813.6926502273,77234.4036023141,21809.2078818342,18257.7132622784,21122.4637757767,21945.5948856721,22365.1315418968,133354.02613988,33127.0149949904,13910.6223901632,13768.8256064307,14899.0340685004,21455.3052896675,21998.5546507277,16128.1409146343,14775.2339428822,14178.2579173452,21720.1271691267,22131.9425542447,27722.5478175972,20567.385572637,13801.128836181,17538.9470825592,22353.1282274823,19309.7503835219,21389.681197744,21546.8348065793,21129.6547500969,21770.731217928,84524.1815781078,21865.9822321343,35396.4649691004,82666.3881159467,17870.4238885392,52520.195541013,13705.2601685418,13854.3455693935,14522.4377360383,21212.9355725235,95688.3097246993,13896.5800355827,14290.9134821864,23189.4547768481,21379.6328832943,20537.6062561674,22160.4636390933,21227.4513024275,19921.8816807068,23985.9694798658,16982.2586482811,17861.1105371885,15109.8543656046,18026.6269412268,26124.9370292174,10686.4771535923,415334.675915033,328287.078694991,335861.557752975,343728.400820306,350038.127631228,384636.23210187,323276.499795734,340643.312578341,312879.845134545
Dobesilic acid,11634478.5780228,12178558.7765685,2456751.4849164,2479320.57515117,554728.109260494,511549.304529997,1008874.31139825,981693.317396418,241443.933788339,258095.343056003,9094179.52413084,8430603.87850049,1434757.06968738,1317080.44916288,7745988.07754539,8541791.79245778,9903862.33388982,10346314.7605445,1796667.91453034,1914447.32122319,2861011.88125541,2948188.19499849,21330847.0429536,20748223.5283214,4076544.27263149,4331571.59810927,8731154.67738841,9233090.60362924,1067573.62430573,1011719.90123259,6605484.14743618,6811549.63485112,19849711.0880381,20340096.0505871,4502721.74554296,4676748.65335102,4201272.65387029,4173013.97105779,733393.306883233,691425.556719515,1180122.73358912,1178389.60435336,7019623.72024412,6580963.63154055,33713921.5512415,35000335.100335,34242225.7060421,31959741.3301106,8701875.68385265,9413757.84634763,621720.821164411,619598.196803638,669101.123187746,791922.880187634,67415260.3800544,68171581.2864835,89384043.2921389,80509841.8087792,961223.283272215,926495.439489856,3208598.37271505,2987360.22255639,7504817.73738905,7330388.56350643,18635791.1199748,19268575.4610926,6061781.59150483,6123366.8085464,16757252.4126873,15350049.8784742,6607869.26434661,6479643.86267016,27161681.1342156,26362962.8246148,14307723.260848,15448516.618455,1010531.49781772,904030.139569378,1128666.77102937,1211051.4872163,7422659.63095835,7635809.28815411,174247.906416344,155922.750447315,3501389.22842676,3714150.66553367,11069862.0709885,10662977.0943078,6031.20156567208,4658.09868984815,10920337.125421,11452221.9419676,12144337.1004222,11441281.5030821,11573453.1204093,11869867.1162036,12317297.6346473,12219826.7406764,12841424.2156382
Pyridoxine.HMDB0000239,64511.8074000891,13123.5087684424,60613.5313465628,43922.5376774909,127361.962281315,107854.543612321,115334.516888216,13483.3159459823,14655.0704741224,60063.4625287599,60866.79687476,65917.5497149239,15136.1752428525,14494.323538826,15024.203079208,66815.2091225984,74870.0268746273,83703.2386589754,98083.2039566003,79551.957797623,63765.1230660403,14635.6439062292,89102.8441570724,52093.5677150851,90718.5695856463,84908.8442232394,13862.6725384911,63717.2120215542,51118.791704815,14349.7002147947,71303.2376406285,81157.8728687084,87137.0571012158,76514.5266011545,13964.0796664993,14466.6071849004,70233.5715787537,59017.6180266578,15564.6240274613,115359.359067181,78293.496458214,109775.224514616,14922.5246962596,74104.1237019504,84873.8395953612,52575.5760349809,915282.082108764,764347.621862704,69795.3489989695,98020.150258664,85992.9585692658,14347.2885505782,179222.881231995,164672.286247916,319610.596466258,378476.516661645,1252157.50481897,1119922.70202188,82607.6376637782,98233.2776325712,46786.5116133253,59237.934774715,62766.6359554208,78932.2003635385,54325.6095461769,13401.4174515779,57029.5751702348,52440.9237889599,16057.0916249502,61453.4801817566,52732.9375307425,14399.8536291594,83518.4258332899,83013.1141406565,63106.2083392337,70785.9012334831,61841.6122930251,69937.822324471,13987.4975603032,71281.8198466788,76873.6104043503,73624.6016201314,128343.736716572,102206.630831843,66860.4672408386,13847.4396739939,14700.5495491221,14788.9293010954,66451.6542096302,13485.4299367681,285542.993475627,63632.0758618419,426437.664634908,304458.492508801,354815.92672785,326140.701066184,77177.9602496015,421084.53962358,357914.802518241
Methylmalonylcarnitine.HMDB0013133,1217727.0575841,1251956.93299105,547199.480674717,540773.855135638,926623.390301371,929312.965336456,835706.856043504,792821.46853388,363314.674480162,469138.724342002,535093.393439894,572825.396912385,695915.469318874,647344.47498699,675741.623200634,611329.267246209,656911.174348161,773416.883816645,527205.368910301,576853.128036206,811525.555361912,886625.059630184,606364.166137844,619616.004193998,482241.405854381,533139.18429605,1131419.75370195,1038534.16733724,689127.886486236,643284.215659916,584893.226076992,570004.319405926,602333.483138781,538168.409111099,1064296.08966129,1079684.89162347,638497.927520236,671644.170977777,1041091.8354059,1045521.47206404,322234.794087307,296843.123221899,680614.079178608,644159.185797111,696776.549983629,667298.654367387,876928.067720634,687975.44213605,676626.718563926,679538.150461879,498992.949972261,479132.953626528,681914.079650477,666836.887681794,30363671.5549576,30201566.7649638,1894505.7453575,1877692.15309949,600983.34858035,553097.580960963,809611.567800101,784651.454000019,572252.371853835,578740.095185865,572751.011232039,523157.374377828,546263.789066772,519813.275557372,528690.807888837,496745.007927985,668339.861162674,598208.685155408,676370.708617048,619987.019293401,832086.976830214,867137.586207049,3029348.10269931,2850608.09641882,950101.288638738,937180.22446991,434780.623713742,481671.855709596,702424.468824724,617108.543339574,2881738.90620877,3028943.87072367,870441.043916793,941329.494849119,13919.9232736362,17293.8489823481,26376273.5383979,26411724.9793054,27947047.5284426,28515557.7175659,27840977.0816851,28326223.2293386,28471645.1707403,29209858.3054544,28420547.3766081
Kynurenic acid.HMDB0000715,414758.747705059,372068.420942416,745534.614579508,685452.215541972,859678.433745551,762259.088635072,2056122.41534485,1939644.38846166,457546.180372103,532364.44475676,429728.173968167,413808.500919461,2146491.41986417,1975321.30593961,630846.7875874,621776.616196329,421837.412874793,431090.546386697,351453.572675406,458538.628318795,338965.653417921,392994.337453544,540413.422556494,434264.620270809,537031.309842531,543829.069444948,521351.10264093,592436.948566146,792542.956624045,640615.158601698,528115.918514137,462615.679816256,620855.802342786,636956.460061621,719721.039493594,720345.723278163,1167471.01711611,1024252.19994051,3715079.60295529,3284350.76567711,903756.054054718,907374.080198268,372401.929012972,303183.148516165,689133.272755456,659122.238195605,537011.425676631,414198.553488247,335538.55280051,325829.162265546,460678.160687377,443076.234343821,481020.466974727,504583.19571637,1597668.54645917,1420502.01431216,4205425.80934134,3962100.58229135,579867.436662327,598834.525177322,809768.425277551,737279.325681611,280258.058628956,350967.504483866,693382.363229379,678213.71057007,1806981.41058882,1909088.98380472,400445.489598195,311626.451797688,473100.845526079,499704.504503926,666091.441021809,553910.695080003,762346.304063235,890080.828245067,1501696.08466939,1364610.18201879,515529.754541908,505257.218469323,565051.467997518,576317.557728038,3576143.58217072,3647540.21619408,3615159.21419786,3410941.46450282,594250.700688588,528578.326996151,60617.9103392154,47438.5577171463,20810546.3448708,26016008.8213764,29046578.8906671,29733593.0086745,29973027.4837387,30250518.2660116,30303057.83252,31407285.4732694,30236005.1277293
